date,spread_Q1,spread_Q2,spread_Q3,spread_Q4,spread_Q5,return_Q1,return_Q2,return_Q3,return_Q4,return_Q5
2024-07-16,-0.0018201775820883477,-0.0019366224482407666,-0.001574069625629838,-0.001599938162068425,-0.0017557180035067002,0.008512737042367114,0.006813479283608173,0.008063106722476728,0.009816493492551552,0.01125907988708783
2024-07-17,0.00025348220601943325,0.0005355018154780499,0.00032626348199304983,0.0005713317229196751,0.000497737882875095,0.011776911287194422,0.008104419509361114,0.009857407890412614,0.012861336495406292,0.014072925937719472
2024-07-18,1.073014083953335e-05,3.313914829742379e-05,0.00016788277704684755,0.00036255765009778003,0.00023000959956911903,0.012390518714663621,0.010237070809236404,0.011275989133480966,0.012815631849742484,0.016674331209036015
2024-07-19,4.675011614218206e-05,0.00036097141054446016,0.00012724461437020008,0.0004529775760404501,0.00039041557624102855,0.016763691983224558,0.013808506758897169,0.013590874203198013,0.013385203255018085,0.015673132415114584
2024-07-22,-0.00036183628114715014,-0.00017980140378882385,-4.155546898589984e-05,4.5461354731868334e-05,0.00017086357219606992,0.016409298394030877,0.014600017799129329,0.014834491954896162,0.01522846164147,0.01754892005489887
2024-07-23,-0.0009639087283029285,-0.0008649401154758286,-0.0006773071461185399,-0.0006607770573207996,-0.0006245186139070905,0.016918818711811858,0.011684683490478473,0.014956381408849247,0.011913947638343577,0.015593763209570182
2024-07-24,0.0005773272042147863,0.0004647045095345347,0.00070523453211821,0.0012870497292647523,0.0009385900045632856,0.02143975909569853,0.014082674223181388,0.011993355305464415,0.0162602230446487,0.015342015511331006
2024-07-25,-0.0011876731229062138,-0.0008452092937713287,-0.0006538653343352701,-0.00047996586885550496,-0.0008402960136693142,0.016946213399314708,0.010644810863000167,0.012948880700829815,0.013694545379499956,0.01514259548936952
2024-07-26,-0.00048126162533992386,-0.00010751226445001474,0.00019443035623690978,0.0006638711886243095,-2.243088080324296e-05,0.011532923861850881,0.012055299401868546,0.013322797390603255,0.014960444851737283,0.018793230921528598
2024-07-29,-0.0008466867820221,-0.0007410959421447714,-0.0005100350838768857,-0.0003542106394477751,-0.0005714251310920619,0.009293079730754121,0.01154436678957552,0.012523295048199,0.013809160654485852,0.016395262824918395
2024-07-30,-0.001788969112806386,-0.001778063424465576,-0.0015943002420023447,-0.0014612765996289143,-0.001480998431359157,0.005202260796286339,0.007919509109751772,0.008818444097821801,0.00920939225468757,0.012576051979688852
2024-07-31,-0.0015736797671095477,-0.00179513705611209,-0.0015494707178876819,-0.001437916216048035,-0.0014267487326309763,0.003486212173936273,0.005988398544961534,0.006484818603713374,0.005482933978826206,0.008034618056376449
2024-08-01,-0.0011313525318608145,-0.0013282411453867718,-0.0014020960338933402,-0.0015865241055206345,-0.0017402570183143045,0.0007797296308178644,0.001598699896001846,0.0013821469210544821,0.0001190440602026914,0.0015896057922470113
2024-08-02,0.0020382955403581574,0.0017658060049755237,0.0021009767612306302,0.0023413477182000287,0.002211420757195186,0.0032715534251650247,0.005811652126592752,0.005885553336488125,0.005253398899312028,0.009197567219656977
2024-08-05,0.0021602708556876906,0.0022861602475587337,0.0018388685965514701,0.0020536075721111716,0.0019762919418700956,0.005048499055643681,0.008001396108911667,0.009607439943712551,0.009458165249317217,0.015665757164470957
2024-08-06,0.0014891665901408811,0.00194701971953537,0.001790175191828328,0.0016238337757898,0.0015566664345194635,0.00729192968864496,0.008603115042819624,0.01069475371869094,0.01458870590103522,0.0176797915864539
2024-08-07,0.000994435919387582,0.0009142427809936902,0.0011657367147805762,0.0010933568445646,0.0008510373226046714,0.008386283987933132,0.010274781806884218,0.011421340912262424,0.014982255532394753,0.02038320414306615
2024-08-08,0.0007136432439394637,0.0007979488246232,0.0011180809236575715,0.00156902506513169,0.0011547605652470236,0.010012969550168532,0.011996733558017328,0.013048131287188394,0.01519317639481427,0.02054994256009704
2024-08-09,-0.0006551587638778522,-0.00031900620980040474,-0.000276471354792415,-0.00014452449265705256,-0.00025705149181836176,0.007827649494270835,0.010376817840985694,0.011486365254864883,0.012416313261277335,0.018608570435741035
2024-08-12,-0.0008276034149839335,-0.0004482256619612801,-0.0005650275193801238,-0.0003129659774123652,-0.0007259627403366861,0.006207160656879286,0.006959620066439609,0.00824182855375826,0.010387959485942098,0.01380477217470398
2024-08-13,0.000463061980862281,0.0008417135347649476,0.0009233396398903449,0.0007293828704218429,0.0010801083651668763,0.005885142621917787,0.008910816104339157,0.009817852645909854,0.010852601432702506,0.016350712537090084
2024-08-14,0.0012658475344966955,0.0015421382223098751,0.0015985359125345526,0.0019142095818416,0.0016237319312522771,0.009259608715889536,0.012763483136904947,0.014006423820293068,0.014859865539519299,0.021575310118315035
2024-08-15,-0.0008120422237433475,-0.0005661175625882715,-0.000559722083514138,-0.000306858409664835,-0.0007530054861780238,0.008045544224444553,0.010573285315637001,0.01177781295356402,0.012462995015064617,0.01790779879756362
2024-08-16,-0.00035939512352459494,-0.0003787155779768956,-0.00010458474199883332,-0.000265568956663535,-1.8995093272995603e-05,0.007919920598712956,0.010176564875558963,0.011473355981405241,0.011824644292037521,0.015354574896824444
2024-08-19,-0.000255956644562038,-0.0005292970820003478,-0.00013599984758490006,1.3827975270004788e-05,5.724881693478589e-05,0.0070075573432866215,0.009427501835198297,0.010508363440744826,0.009765864076812514,0.013392185332216639
2024-08-20,-0.00026718580212202844,-0.0001731252949307429,-0.000430710309754725,8.940448930054497e-05,-0.00023637235162732274,0.005992998089571208,0.007887236946467343,0.00917622693646582,0.007228751795955465,0.011298527219300436
2024-08-21,-0.0011544634635658859,0.0005987131060405618,0.002674471525069545,0.00142665661977281,0.0022414615396624724,0.009213184752324686,0.002658094211281566,0.013632577109742545,0.015548275658717992,0.018148485314234762
2024-08-22,-0.0006107302900275191,-0.00020795314529456187,-0.0004139774334958428,3.700096605117885e-05,-4.3829579792518036e-05,0.006320561802208834,0.008216213258951418,0.009279033970492429,0.00779733232399228,0.011488576386376587
2024-08-23,-0.0003345169076827273,-0.00043057189261232486,-0.0002182755451556149,-0.00047180601060984294,2.0381838883371368e-05,0.0056063409427221786,0.00818195353024725,0.007374964866725136,0.00683947408013637,0.008874637955368147
2024-08-26,-0.0007329544076700523,-0.0003558899724580044,-0.00043492830161562376,-0.0005436710688908152,-0.0006862362688693429,0.0038299976386583223,0.005929165712584696,0.0054728070133667605,0.005422539080834657,0.00811603675809924
2024-08-27,0.0006305964297407761,0.0010939398280413151,0.001038671043175138,0.0009941189501499572,0.0014539995713018334,0.005648507822560097,0.007032641525378731,0.00840970553359974,0.008844277861164623,0.0110632192697089
2024-08-28,1.2199541584976211e-05,-9.772409231703804e-05,0.0003333119567021451,8.299661690114753e-05,0.0004430411844387142,0.004546615273576222,0.006283812030683553,0.006789011987469146,0.006831148336771241,0.010745398658519456
2024-08-29,0.001148039153290905,0.0011090907347256953,0.0010852386194531143,0.0014363110505072401,0.0014128442714193713,0.006071920850454379,0.007001898511954084,0.008287907982690865,0.009281756794214478,0.014337025396757361
2024-08-30,-0.0003717943307193144,-0.0005943101700465333,-0.0002382407663786524,-0.00016679197671682014,-0.00046404285841951414,0.0058243266708212105,0.004641307930462781,0.006065607889897871,0.007039480441582609,0.009636364257954225
2024-09-03,-0.0013094013364523317,-0.00127398270055779,-0.0011746243484401571,-0.0006148243009631351,-0.0010649306417929905,0.00012373998221689266,0.0013156358196599297,0.0019291132896027455,0.003152159313092532,0.0030295410207760664
2024-09-04,-0.0010459248985393806,-0.0016025245690528798,-0.0015474036060897866,-0.0012765043010596901,-0.0009671301069356715,-0.005015249710479195,-0.003511342720880968,-0.003973953492203254,-0.0023109329465055175,-0.004711382424946421
2024-09-05,-0.00012148779306249547,-0.00049004416726112,-6.956271922514284e-05,-0.00053942227556524,0.00014755203092026655,-0.0054878937974936004,-0.0064232017840602125,-0.006098851691794708,-0.00801768041355026,-0.010583911011526418
2024-09-06,0.0016575239557567046,0.0010942368660440285,0.0011155696206916854,0.0010453959467121,0.001566167118239775,-0.0037549087694999927,-0.005603435065266222,-0.005810967203113757,-0.007510334908438913,-0.010124999010456213
2024-09-09,0.0004413943710220667,4.0735469575290485e-05,-6.953677967381499e-05,-0.00017833554579470013,0.00030546594584722876,-0.005892590511217057,-0.0074865974430816645,-0.00781772205565272,-0.011628150073734356,-0.015950613946384376
2024-09-10,0.0022727294667328666,0.0018478148037002573,0.0017444707292778798,0.0019390734279239666,0.001982080661627781,-0.0036625460842307092,-0.005923699490455065,-0.007280358423395563,-0.008051264377843573,-0.013859705569791225
2024-09-11,0.0020439764702198334,0.0016867098947638667,0.0013305766978818003,0.0017912381164780116,0.001774239018611181,-0.004111860751827639,-0.00558590414456548,-0.005256165512604865,-0.01066921039978697,-0.012528153066604368
2024-09-12,0.0012130298149965572,0.0010782325434839524,0.001048526105031455,0.0012915479972213759,0.0010654751970402905,-0.005397497057203316,-0.006870657847829286,-0.0066228549211311645,-0.008023887488570074,-0.010866905331284666
2024-09-13,0.0015534481276146097,0.001303545929942555,0.001189588945941215,0.0012803941993916,0.0012383899933533144,-0.006528352894933379,-0.007717062805419839,-0.007497585049723733,-0.007467833945590721,-0.013226805759928554
2024-09-16,0.001423501331524614,0.0012783724283209632,0.0010882207515610228,0.00096975712504156,0.0014027079177628572,-0.005641925995481923,-0.0074323210225001775,-0.005957579698021227,-0.009571871369471937,-0.015460269357642862
2024-09-17,0.0019782589787654668,0.0016352604642688663,0.00156127245391381,0.0015321006936311141,0.002037021635890867,-0.005394517411059353,-0.006266688084373165,-0.006384528738570594,-0.006633040894526887,-0.012995364201335341
2024-09-18,0.000341997281192282,-7.528408104753715e-05,-0.00025197151862280483,-1.0890179547547822e-05,-6.511842239356679e-05,-0.007850778808832524,-0.010801188900670968,-0.008444203891623108,-0.012305536717833415,-0.018515568141369728
2024-09-19,0.001079347063609495,0.0008823769896901237,0.0008336207723822622,0.0007711801106138949,0.000816458939552657,-0.009686037731615563,-0.010514502597907706,-0.012176452410493461,-0.010110590472618253,-0.015275747471826378
2024-09-20,-0.0014610744719492864,0.0004033432016117298,0.00265671544100573,-0.00016102062032682333,0.000626983745223438,-0.016037895804897447,-0.0209623893195282,-0.008621201917069377,-0.00950128299665316,-0.019051169410704345
2024-09-23,0.0011770882396174665,0.0006822819522765333,0.0005157663688121099,0.0007880663385444382,0.0008664569815489095,-0.010809344749355895,-0.012719175017549711,-0.011931569044521285,-0.013894316898285044,-0.018013795185159463
2024-09-24,0.0017060934096423143,0.0015143913031640502,0.0013817302417407334,0.0013497196880751952,0.0011724519010379365,-0.011528077167808869,-0.011480930271934829,-0.012423845848897025,-0.012833221711419646,-0.01471989669929828
2024-09-25,0.0016788592016360713,0.0014574722577509905,0.001266571815418655,0.001465401162267775,0.0011812089518894182,-0.013455060107761008,-0.012083335815397866,-0.014148653492414861,-0.009829041988449989,-0.013520031692912762
2024-09-26,0.0009289460183885728,0.0006259732399021122,0.0007505274331578351,0.0009990703342996714,0.0010355904725910618,-0.01344454482520013,-0.013499241842493943,-0.01254037824508708,-0.011582056692433503,-0.016707480689408388
2024-09-27,0.0014821283972072333,0.0012978856657824384,0.00112706985998733,0.00088409142033763,0.0007943741905458771,-0.012323343485132907,-0.012701580507944312,-0.013908453652174285,-0.010274524229010656,-0.021311628084500323
2024-09-30,0.0003733821102751145,0.00015250300223111903,0.0001904755502499429,-3.676191692600497e-05,-0.00015456863050286652,-0.015004941948532696,-0.013632539192700986,-0.014527646180414003,-0.011713412863941196,-0.023585681026020766
2024-10-01,0.0008909211609713188,0.00031815419006062394,0.00035776823583138,0.0005121263418106762,0.0003516958914434284,-0.012902045134923087,-0.014550015694671983,-0.013178409857712358,-0.012825902325444751,-0.028514877711457
2024-10-02,0.002341514423174462,0.0021683044666103045,0.0023140058501520135,0.00181681200322454,0.0014824887271292473,-0.012147514741734452,-0.011639825733673044,-0.008194250221922364,-0.009661407642626203,-0.019719917219713286
2024-10-03,0.002476788867769024,0.0024314547810644405,0.0023862899556692193,0.0026987404102397756,0.002377976689388857,-0.009290382233525785,-0.00807162790558931,-0.008228949902689051,-0.004624930808087834,-0.0054670721562245185
